s,v_los,theta,s_error,v_los_error
98.41474555535274,-62.658229557813456,0.009429908994154756,0.1,20
101.10412577711334,-99.4699186843165,0.0038466969312447863,0.1,20
101.15411135457809,12.405423181617884,0.01895577845638398,0.1,20
99.20582032953004,-105.4113498539769,0.018828682923746082,0.1,20
98.17108922970073,-143.2378356347298,0.016348533871219303,0.1,20
102.18163450559369,114.4726043362469,0.011844150729449622,0.1,20
99.04921468034289,72.53980565761185,0.0037445258672749344,0.1,20
100.41751833842437,61.06844983801616,0.015665123497076466,0.1,20
100.25881180693884,24.294388539920504,0.008333419967939563,0.1,20
98.96026235922737,-151.9148917024346,0.015344740189191177,0.1,20
100.24915936397116,116.26458382134079,0.010322118156833392,0.1,20
100.98187644486055,77.38349451111756,0.019452465100910605,0.1,20
97.99861266325419,-222.36070198831493,0.01599104752636189,0.1,20
100.6036972310056,-73.07615072769649,0.016245323826676296,0.1,20
97.64945196154927,-103.23176195330446,0.004049066014894851,0.1,20
101.27702010946065,163.24206431279168,0.00812198703205037,0.1,20
100.32158743007368,70.22720686921386,0.016335526836632905,0.1,20
100.23643136908593,14.798034035380624,0.01966932630285683,0.1,20
98.01001755848479,-121.08241508575976,0.0162439131477254,0.1,20
100.74508824634064,48.615995906832,0.025281428881767827,0.1,20
99.92057403754,10.4494897201124,0.013745702684840462,0.1,20
98.94103896474645,-126.5136556568288,0.008643863215719316,0.1,20
101.1896589991853,107.88408669339125,0.024421087758383916,0.1,20
100.8783899787452,-47.821224577243015,0.013509483883262605,0.1,20
99.34868860059468,-48.39740916929382,0.01846520514378665,0.1,20
100.56852487930043,15.659361817313492,0.02605005728642521,0.1,20
98.47411429014156,-132.12622905436163,0.02318580543280356,0.1,20
100.14681328705848,32.575529224102965,0.02449430426949465,0.1,20
100.45215947630741,-4.5419971866013,0.006955415156823117,0.1,20
100.52511285032999,-88.39646209316095,0.009021235834933878,0.1,20
98.69450412113075,-119.8267082486253,0.015648280284941928,0.1,20
99.70672197960779,65.31692952711123,0.014819879291692645,0.1,20
98.68248747959643,-9.302554628155157,0.011445558682627371,0.1,20
99.59161593511008,22.75019995466156,0.01663375598292679,0.1,20
97.65711145771083,-103.49349687125165,0.0071181347908426,0.1,20
101.02696752676701,27.187021445085414,0.015892675155310607,0.1,20
100.72965850565112,-40.89442411779312,0.010522428769655263,0.1,20
98.7890518983668,-97.97788291934894,0.023507257741396583,0.1,20
98.10864884657444,-39.348080459491406,0.010054511599496307,0.1,20
99.76300647009866,-30.208860349630655,0.02155954291512371,0.1,20
98.87303764854497,-83.45322668178262,0.007622802982483845,0.1,20
101.0129193329908,86.29796487524146,0.02224548674621378,0.1,20
98.01986964050666,-98.45527016117803,0.011935549119077685,0.1,20
98.61365367330876,-18.276769193396746,0.0074939283396796555,0.1,20
98.919215516902,-138.31140687786188,0.01620020431752098,0.1,20
101.51389255081806,-5.296201045440398,0.010410475292358185,0.1,20
100.78021398001381,-51.64524807370778,0.023741536055558156,0.1,20
98.73839790114143,22.513513429425544,0.016823019028245463,0.1,20
100.20288843944337,65.17168439630544,0.015414345156246621,0.1,20
99.71015155263808,32.48893027544602,0.010651687983740568,0.1,20
99.19893768520699,-37.20402015992893,0.01333410062778137,0.1,20
100.19282998630678,-47.953635181892956,0.015793377001788105,0.1,20
98.87769829207728,15.394817049240814,0.02052042932269838,0.1,20
100.0332114907744,-10.656538999112561,0.026085864780062827,0.1,20
100.56283625433045,25.342791908006518,0.020976794369886295,0.1,20
98.61005855193267,-77.621017191625,0.021682841979021292,0.1,20
99.42038886291012,75.7471822154315,0.02419088790109314,0.1,20
100.63533418406217,-3.0668058518787333,0.01888787286528183,0.1,20
100.91990790759857,75.41889681807825,0.016344856907642393,0.1,20
99.60420172866684,-43.512490144830885,0.017977765890033543,0.1,20
98.38333033885343,-62.49726943948268,0.014393990232221918,0.1,20
100.15399436374237,67.95032548075616,0.018373980162884274,0.1,20
99.75771343733891,47.95936480520621,0.007650904878058918,0.1,20
100.97589005242047,45.832685598908284,0.022977726665645216,0.1,20
98.43366772625069,-180.5684228225079,0.02259255073606879,0.1,20
99.63529641897757,-55.933492648867414,0.023822731935161635,0.1,20
98.42778949106048,-162.15491257287385,0.02384651573855959,0.1,20
101.12441099166722,61.45414257892949,0.006080332902461061,0.1,20
98.61910931136114,46.580587875348854,0.0034083768488738795,0.1,20
98.35723149469851,-100.52008388112642,0.013821943994191876,0.1,20
101.03128112797503,117.56717651532915,0.012983952001652144,0.1,20
99.23132906480235,-39.24989683689678,0.01527476319942224,0.1,20
102.43781070253794,150.61229352925176,0.009283375387806176,0.1,20
100.38126635593163,15.975703693111427,0.01519392752863603,0.1,20
97.83564869689411,-178.77411743515347,0.013720956222299392,0.1,20
100.758591348529,31.499388123824303,0.020858840617352846,0.1,20
97.84253647603353,-172.71560435591948,0.007773844189628664,0.1,20
100.39324486989366,-73.26624480654128,0.008371095708317056,0.1,20
99.10578945127102,-94.09206616812583,0.014755072027594233,0.1,20
100.38037095365051,12.307582702948393,0.02499135800087781,0.1,20
99.59147013308741,-144.55258011418957,0.023761473063628146,0.1,20
99.71098787215686,1.4885448521066564,0.007991815053391353,0.1,20
101.87885439403014,238.17608412001823,0.013521226806838552,0.1,20
100.51331749830588,-0.04279411344029782,0.02490697426983656,0.1,20
98.83492686715574,-69.63614631620496,0.02063692779917298,0.1,20
98.9971067463395,-49.50392532725934,0.01219673426051881,0.1,20
99.98928620310468,-9.64078538387984,0.01952566576887125,0.1,20
98.22962915854849,-21.785454919933102,0.012538558584786643,0.1,20
98.10952911204643,-139.9807067795509,0.01106021353935247,0.1,20
100.83755856182852,-54.852911828163556,0.008495887346341095,0.1,20
100.45165973708663,-96.9303706457431,0.010797461341822098,0.1,20
98.09645456485829,-76.62673751530782,0.008799375073350024,0.1,20
101.0728527754684,20.986993042279178,0.011844701027509317,0.1,20
100.28543143379852,-53.386451678317094,0.010068494626381841,0.1,20
100.5389114235512,-14.232816362315685,0.0165373614079337,0.1,20
97.65084604729675,-140.90917416844525,0.010800953218584847,0.1,20
100.7476637704912,-4.080330095725337,0.02072882477308882,0.1,20
100.09511101322022,10.289043181342205,0.008604342159859614,0.1,20
99.75886968403739,-73.1807260347134,0.024337960458535854,0.1,20
101.40183539805996,65.37187819124988,0.01714843143885601,0.1,20
100.95557533525034,37.5588694164376,0.009198868580246029,0.1,20
100.40526904280735,-66.84789290836476,0.013370843190392483,0.1,20
101.6643257787448,-42.62634921613257,0.0030752453156107974,0.1,20
99.90880704207719,-1.3719906483641542,0.01917759757703385,0.1,20
102.25227050805333,98.88238008340483,0.012681732155955933,0.1,20
99.00448817391585,37.72065913358901,0.01632487395984339,0.1,20
97.87634162653809,-147.1858334279073,0.015748366681158543,0.1,20
98.82546424439056,-78.45232154268479,0.021175213331162696,0.1,20
98.50366935507272,-184.733812672028,0.018529135179911352,0.1,20
101.01320083865821,3.2961070607498533,0.00861162800436873,0.1,20
98.96412549193663,15.173111069975839,0.01522421557567906,0.1,20
97.77775550434934,-146.27864332808204,0.0162443508568987,0.1,20
100.01420344424376,30.839337964711213,0.010747210725152181,0.1,20
99.25186321597872,-76.28553221295232,0.017768847461020778,0.1,20
100.39517576337491,36.03860007115523,0.02044964710536162,0.1,20
100.31428406519827,-19.24247013864827,0.0177552603703389,0.1,20
102.5283559547752,145.70730696288774,0.008415259216968476,0.1,20
98.69247151331973,-91.63034165963478,0.01791257225856576,0.1,20
100.6193781587848,7.499427094960122,0.019825087912347945,0.1,20
99.8732295995974,15.471635216408892,0.02635853280117632,0.1,20
101.38775311751591,92.02884042962994,0.018069709799579427,0.1,20
99.12242896760134,-25.586818475765174,0.0156565642972961,0.1,20
101.44053881067532,122.29271249804088,0.019934671858174925,0.1,20
100.01419914361182,-16.830642548751936,0.01947904160996749,0.1,20
100.01906418108508,-55.02124681247621,0.027679502452158854,0.1,20
98.89757885367798,-11.905235931417302,0.00781353067087765,0.1,20
99.62906693552026,9.384971028688431,0.01948528608862087,0.1,20
99.75458587849532,-22.180036134046265,0.011942672104594487,0.1,20
98.82540860016309,-55.106307223537655,0.02034598253717469,0.1,20
100.77983048888227,98.34274008761379,0.013983596518505389,0.1,20
97.97154563689085,-152.75053474079414,0.00874129363333768,0.1,20
99.88721283563022,151.27670821869427,0.021328773596290925,0.1,20
98.31665909065039,-127.04927259366949,0.022828256602795013,0.1,20
98.97973095124331,-28.40185300675931,0.016589236732204807,0.1,20
101.05605254688743,75.31427792725844,0.02523376992778023,0.1,20
99.64469417423634,-111.18897467560076,0.021304605827144635,0.1,20
97.76900983959212,-211.2539399575067,0.017242166986351466,0.1,20
99.9353162808572,-8.148533345651167,0.026077081150728446,0.1,20
101.24154968811891,49.21189955972076,0.021312189060774117,0.1,20
100.05531817272986,94.47797004682235,0.021200540425000098,0.1,20
100.04758779778969,3.8089834188588503,0.010338187920504902,0.1,20
102.1756379549136,116.93446418561356,0.013837699654679498,0.1,20
100.17705302534716,68.09878814665251,0.020271039661790412,0.1,20
100.7826293254217,78.1887117453517,0.01872350916676566,0.1,20
99.22650636881619,69.71201527372735,0.005361490789430978,0.1,20
98.98015203040342,5.4050382898205385,0.018537699341695663,0.1,20
100.47771155289237,-59.26377593746454,0.0075991521152069435,0.1,20
102.46848731611401,126.5295912989048,0.011470396409754472,0.1,20
98.19233781866356,-90.5642535517877,0.014303619051767028,0.1,20
99.22580098113019,-24.38354338868509,0.012389217680027672,0.1,20
100.00729935114995,-17.775470966172747,0.024023387092622098,0.1,20
100.85021553331987,96.78095815010676,0.01784101343570401,0.1,20
98.73658289672787,-45.45060160622525,0.02134031133222172,0.1,20
99.09611807055634,-64.15429904989844,0.018862732614004486,0.1,20
100.03670904934586,27.695382418228277,0.022381355974296413,0.1,20
